depth	pressure	temperature	conductivity	latitude	longitude	ECO-CDOM	ECO-Chl(a)	ECO-SCATT	Oxygen_mg/L	pH	salinity	Sound_Velocity_(calc)	time
2262.26	2288.542	21.8374	57.8408	19.6125	38.72295	0.63	0	0.000109	2.13	7.974	40.6159	1570.66	3049
2262.98	2289.272	21.838	57.8437	19.6125	38.72295	0.27	0.01	0.00012	2.13	7.974	40.6175	1570.676	3050
2263.65	2289.952	21.8381	57.8412	19.61249	38.72295	0.18	0.02	0.000132	2.13	7.974	40.6152	1570.685	3051
2264.34	2290.65	21.8383	57.8407	19.61249	38.72295	0.63	0.01	0.000122	2.14	7.973	40.6144	1570.696	3052
2265.08	2291.403	21.8385	57.8415	19.61249	38.72295	0.18	0.02	0.000115	2.13	7.974	40.6145	1570.709	3053
2265.75	2292.082	21.8385	57.8428	19.61249	38.72295	0.36	0.02	0.000104	2.13	7.974	40.6153	1570.721	3054
2266.41	2292.756	21.8387	57.8423	19.61249	38.72294	0.63	0.01	0.000195	2.13	7.974	40.6145	1570.732	3055
2267.16	2293.517	21.8386	57.8432	19.61249	38.72294	0.56	0.03	0.00013	2.13	7.974	40.6151	1570.745	3056
2267.9	2294.268	21.8384	57.8432	19.61249	38.72294	0.54	-0.01	0.000111	2.13	7.973	40.6151	1570.757	3057
2268.57	2294.959	21.8395	57.8444	19.61249	38.72294	0.54	0.01	0.000114	2.13	7.973	40.6148	1570.771	3058
2269.24	2295.632	21.8393	57.8449	19.61248	38.72294	0.81	0.01	0.000111	2.13	7.973	40.6151	1570.782	3059
2269.88	2296.284	21.8392	57.8442	19.61248	38.72294	0.45	0	0.000116	2.14	7.973	40.6145	1570.792	3060
2270.59	2297.007	21.8397	57.8449	19.61248	38.72293	0.49	0.02	0.000129	2.13	7.973	40.6143	1570.805	3061
2271.4	2297.833	21.8395	57.8467	19.61248	38.72293	0.54	0.01	0.000116	2.13	7.973	40.6157	1570.819	3062
2272.09	2298.533	21.8398	57.8459	19.61248	38.72293	0.36	0	0.000114	2.13	7.973	40.6145	1570.83	3063
2272.68	2299.132	21.8407	57.848	19.61248	38.72293	0.65	0.02	0.000118	2.13	7.973	40.6152	1570.843	3064
2273.38	2299.849	21.8405	57.8482	19.61248	38.72293	0.45	0	0.000122	2.13	7.973	40.6152	1570.855	3065
2274.12	2300.601	21.8405	57.8496	19.61247	38.72293	0.27	0	0.000114	2.13	7.973	40.6162	1570.868	3066
2274.83	2301.325	21.8406	57.8482	19.61247	38.72293	0.36	0.01	0.000116	2.13	7.973	40.6147	1570.879	3067
2275.55	2302.051	21.8408	57.8498	19.61247	38.72293	0.45	0	0.000116	2.13	7.973	40.6155	1570.892	3068
2276.2	2302.713	21.8411	57.848	19.61247	38.72293	0.4	0	0.000114	2.13	7.973	40.6136	1570.902	3069
2276.89	2303.419	21.8412	57.85	19.61247	38.72293	0.63	0.01	0.000125	2.13	7.973	40.6149	1570.915	3070
2277.61	2304.148	21.8408	57.8512	19.61247	38.72293	0.63	0.04	0.000116	2.13	7.973	40.616	1570.927	3071
2278.31	2304.86	21.8412	57.8512	19.61247	38.72294	0.47	0	0.000137	2.13	7.973	40.6153	1570.94	3072
2278.99	2305.55	21.8412	57.8524	19.61246	38.72294	0.63	0.04	0.000109	2.13	7.973	40.6161	1570.952	3073
2279.7	2306.274	21.8416	57.8513	19.61246	38.72294	0.54	0	0.000109	2.13	7.972	40.6146	1570.963	3074
2280.39	2306.979	21.8418	57.8519	19.61246	38.72294	0.36	0.01	0.000118	2.13	7.973	40.6146	1570.975	3075
2281.05	2307.646	21.842	57.8541	19.61246	38.72294	0.72	0.01	0.000122	2.13	7.972	40.6159	1570.989	3076
2281.75	2308.359	21.8422	57.8534	19.61246	38.72294	0.7	0.02	0.000117	2.13	7.972	40.615	1571	3077
2282.48	2309.102	21.8427	57.8536	19.61246	38.72294	0.63	0.02	0.000107	2.13	7.973	40.6144	1571.013	3078
2283.15	2309.786	21.8427	57.8559	19.61246	38.72294	0.81	0.01	0.000118	2.13	7.973	40.6161	1571.026	3079
2283.81	2310.457	21.8428	57.8537	19.61245	38.72295	0.43	0.01	0.00012	2.13	7.972	40.614	1571.035	3080
2284.57	2311.224	21.8431	57.8552	19.61245	38.72295	0.36	0.02	0.000125	2.13	7.972	40.6146	1571.049	3081
2285.21	2311.879	21.8439	57.8567	19.61245	38.72295	0.58	0.02	0.000133	2.13	7.972	40.6149	1571.062	3082
2285.9	2312.581	21.8436	57.8571	19.61245	38.72295	0.63	0.02	0.000118	2.13	7.973	40.6153	1571.073	3083
2286.66	2313.359	21.844	57.8587	19.61245	38.72295	0.63	0.02	0.000118	2.13	7.973	40.6159	1571.088	3084
2287.27	2313.978	21.8439	57.8569	19.61245	38.72295	0.54	0.02	0.000123	2.13	7.972	40.6143	1571.096	3085
2287.91	2314.623	21.8441	57.8597	19.61245	38.72295	0.36	0.02	0.00012	2.13	7.972	40.6163	1571.109	3086
2288.69	2315.418	21.8436	57.8589	19.61245	38.72296	0.36	0.01	0.000109	2.13	7.973	40.6158	1571.121	3087
2289.44	2316.18	21.8444	57.8592	19.61244	38.72296	0.36	0.01	0.000113	2.13	7.973	40.615	1571.135	3088
2290.07	2316.825	21.8451	57.86	19.61244	38.72296	0.45	0.01	0.000111	2.13	7.973	40.6149	1571.147	3089
2290.67	2317.433	21.8448	57.8609	19.61244	38.72296	0.54	0.01	0.000109	2.13	7.973	40.6156	1571.157	3090
2291.39	2318.168	21.845	57.8609	19.61244	38.72297	0.45	0.01	0.000109	2.13	7.973	40.6151	1571.17	3091
2292.19	2318.979	21.8451	57.8633	19.61244	38.72297	0.9	0.02	0.000116	2.13	7.973	40.6167	1571.185	3092
2292.83	2319.635	21.8457	57.8634	19.61244	38.72297	0.47	0.02	0.00012	2.13	7.972	40.6161	1571.197	3093
2293.44	2320.256	21.8447	57.8623	19.61244	38.72297	0.27	0.01	0.000111	2.13	7.972	40.6159	1571.204	3094
2294.14	2320.965	21.8453	57.864	19.61243	38.72297	0.36	0.03	0.000429	2.13	7.972	40.6164	1571.218	3095
2294.89	2321.724	21.8456	57.8617	19.61243	38.72298	0.45	0.01	0.000157	2.13	7.972	40.6141	1571.229	3096
2295.59	2322.443	21.8461	57.8657	19.61243	38.72298	0.63	0.01	0.000113	2.13	7.972	40.6166	1571.245	3097
2296.23	2323.09	21.8458	57.8641	19.61243	38.72298	0.54	0	0.000109	2.13	7.971	40.6154	1571.253	3098
2296.88	2323.754	21.8464	57.8651	19.61243	38.72298	0.36	0.03	0.000116	2.13	7.972	40.6153	1571.266	3099
2297.59	2324.476	21.8471	57.8661	19.61243	38.72298	0.63	0	0.000109	2.13	7.972	40.6153	1571.279	3100
2298.31	2325.202	21.8462	57.8655	19.61243	38.72298	0.77	0.02	0.000118	2.13	7.972	40.6154	1571.289	3101
2299.05	2325.955	21.8465	57.8661	19.61243	38.72299	0.45	0.02	0.000107	2.13	7.972	40.6154	1571.302	3102
2299.7	2326.624	21.8465	57.8665	19.61243	38.72299	0.36	-0.01	0.000111	2.13	7.972	40.6154	1571.314	3103
2300.31	2327.241	21.8468	57.8669	19.61243	38.72299	0.45	0.02	0.000157	2.13	7.973	40.6152	1571.324	3104
2301.02	2327.964	21.8474	57.8667	19.61243	38.72299	0.63	0.01	0.000123	2.13	7.972	40.6143	1571.337	3105
2301.78	2328.737	21.8472	57.867	19.61243	38.72299	0.63	0.01	0.000112	2.13	7.972	40.6145	1571.349	3106
2302.47	2329.439	21.848	57.8648	19.61243	38.723	0.63	0	0.000107	2.13	7.972	40.6119	1571.36	3107
2303.18	2330.158	21.8477	57.8679	19.61243	38.723	0.27	0.01	0.000118	2.13	7.972	40.6143	1571.374	3108
2303.83	2330.817	21.8476	57.8681	19.61243	38.723	0.31	0.02	0.000123	2.13	7.972	40.6143	1571.385	3109
2304.49	2331.493	21.8482	57.8684	19.61243	38.723	0.45	0.01	0.000113	2.14	7.972	40.6138	1571.397	3110
2305.24	2332.25	21.8484	57.8706	19.61243	38.723	0.09	0	0.000141	2.13	7.972	40.6151	1571.411	3111
2305.91	2332.938	21.8483	57.87	19.61243	38.723	0.72	0	0.000114	2.13	7.97	40.6145	1571.422	3112
2306.58	2333.618	21.8488	57.8724	19.61243	38.723	0.54	-0.01	0.000109	2.13	7.972	40.6157	1571.436	3113
2307.27	2334.317	21.8488	57.8711	19.61243	38.723	0.67	0.02	0.000113	2.13	7.972	40.6144	1571.446	3114
2308.04	2335.103	21.8483	57.8721	19.61243	38.723	0.72	0.02	0.000123	2.13	7.971	40.6154	1571.459	3115
2308.67	2335.743	21.8488	57.8755	19.61243	38.723	0.27	0.02	0.000127	2.13	7.971	40.6174	1571.473	3116
2309.27	2336.35	21.8496	57.8721	19.61243	38.723	0.49	0.03	0.000112	2.13	7.972	40.6138	1571.481	3117
2310.05	2337.152	21.8497	57.8755	19.61243	38.723	0.18	0.01	0.000111	2.13	7.971	40.6161	1571.497	3118
2310.84	2337.946	21.8489	57.8742	19.61243	38.723	0.63	0	0.000116	2.13	7.972	40.6156	1571.507	3119
2311.37	2338.493	21.8497	57.8756	19.61244	38.723	0.36	0.01	0.000113	2.13	7.971	40.6159	1571.519	3120
2312.07	2339.198	21.8504	57.8757	19.61244	38.723	0.45	0.01	0.000109	2.13	7.971	40.615	1571.531	3121
2312.88	2340.021	21.8502	57.876	19.61244	38.723	0.4	0	0.000195	2.13	7.971	40.6152	1571.545	3122
2313.49	2340.652	21.8503	57.874	19.61244	38.723	0.27	0.02	0.000113	2.13	7.972	40.6133	1571.553	3123
2314.14	2341.306	21.8502	57.8762	19.61244	38.723	0.36	0.03	0.000111	2.13	7.972	40.6149	1571.566	3124
2314.95	2342.129	21.8512	57.878	19.61244	38.723	0.83	0.02	0.000113	2.13	7.971	40.6151	1571.582	3125
2315.64	2342.834	21.8506	57.8765	19.61244	38.723	0.99	0.01	0.000122	2.13	7.971	40.6143	1571.591	3126
2316.33	2343.534	21.8509	57.8783	19.61244	38.723	0.36	0.01	0.000106	2.13	7.972	40.6152	1571.605	3127
2316.98	2344.198	21.8505	57.8782	19.61244	38.723	0.45	0.01	0.000113	2.13	7.972	40.6153	1571.615	3128
2317.63	2344.863	21.8514	57.8781	19.61245	38.723	0.45	0.02	0.000106	2.13	7.972	40.6141	1571.627	3129
2318.35	2345.588	21.8516	57.8782	19.61245	38.723	0.6	0	0.000108	2.13	7.971	40.6138	1571.639	3130
2319.07	2346.324	21.8519	57.88	19.61245	38.723	0.63	0.01	0.000113	2.13	7.971	40.6148	1571.653	3131
2319.8	2347.07	21.852	57.8792	19.61245	38.723	0.18	0.01	0.000106	2.13	7.971	40.6138	1571.664	3132
2320.46	2347.74	21.8526	57.8821	19.61245	38.723	0.53	0.01	0.000113	2.13	7.971	40.6153	1571.679	3133
2321.07	2348.359	21.8518	57.8808	19.61245	38.72299	0.63	0.01	0.000109	2.13	7.971	40.6149	1571.686	3134
2321.78	2349.077	21.8527	57.8825	19.61245	38.72299	0.18	0	0.000131	2.13	7.972	40.6151	1571.701	3135
2322.57	2349.887	21.8523	57.8814	19.61246	38.72299	0.36	0.04	0.000113	2.13	7.969	40.6143	1571.712	3136
2323.26	2350.59	21.8527	57.8825	19.61246	38.72299	0.54	0.01	0.000125	2.13	7.971	40.6146	1571.725	3137
2323.86	2351.193	21.8524	57.8814	19.61246	38.72299	0.24	0.03	0.00011	2.13	7.972	40.6138	1571.734	3138
2324.59	2351.936	21.8525	57.8834	19.61246	38.72299	0.54	0.01	0.000125	2.13	7.972	40.615	1571.748	3139
2325.27	2352.63	21.8532	57.8841	19.61246	38.72299	0.45	0.01	0.000114	2.13	7.972	40.6147	1571.761	3140
2325.95	2353.319	21.8529	57.8852	19.61246	38.72299	0.72	0.01	0.000121	2.13	7.972	40.6156	1571.772	3141
2326.71	2354.099	21.8534	57.8846	19.61246	38.72298	0.54	0.02	0.000107	2.13	7.972	40.6144	1571.785	3142
2327.42	2354.814	21.8539	57.8848	19.61246	38.72298	0.72	0.03	0.000114	2.13	7.971	40.6139	1571.798	3143
2327.95	2355.358	21.8533	57.8865	19.61247	38.72298	0.45	0.01	0.000113	2.13	7.971	40.6157	1571.807	3144
2328.67	2356.094	21.854	57.8863	19.61247	38.72298	0.81	0	0.000111	2.13	7.971	40.6146	1571.82	3145
2329.54	2356.978	21.8541	57.8846	19.61247	38.72298	0.4	0.02	0.000113	2.13	7.971	40.6128	1571.833	3146
2330.16	2357.602	21.854	57.8894	19.61247	38.72298	0.54	0	0.000113	2.13	7.971	40.6166	1571.847	3147
2330.75	2358.205	21.8544	57.8888	19.61247	38.72298	0.54	-0.01	0.000177	2.13	7.971	40.6155	1571.857	3148
2331.53	2359.003	21.8552	57.8893	19.61247	38.72298	0.39	0.02	0.000115	2.13	7.971	40.6149	1571.871	3149
2332.27	2359.756	21.8549	57.8883	19.61248	38.72297	0.27	0.03	0.000114	2.13	7.971	40.6142	1571.882	3150
2332.87	2360.359	21.8552	57.8883	19.61248	38.72297	0.54	0.01	0.00011	2.13	7.971	40.6137	1571.892	3151
2333.5	2361.005	21.855	57.8914	19.61248	38.72297	0.45	0	0.000116	2.13	7.971	40.6161	1571.905	3152
2334.22	2361.738	21.8553	57.8903	19.61248	38.72297	0.36	0.01	0.000118	2.13	7.97	40.6148	1571.917	3153
2334.99	2362.523	21.8548	57.8901	19.61248	38.72297	0.68	0.03	0.000216	2.13	7.97	40.6148	1571.928	3154
2335.72	2363.261	21.8558	57.8901	19.61249	38.72297	0.63	0.02	0.000113	2.13	7.97	40.6135	1571.942	3155
2336.37	2363.928	21.8558	57.8917	19.61249	38.72297	0.45	0.01	0.000123	2.13	7.971	40.6146	1571.954	3156
2337.01	2364.571	21.8561	57.8931	19.61249	38.72296	0.36	0	0.000118	2.13	7.971	40.6153	1571.966	3157
2337.7	2365.276	21.8558	57.8923	19.61249	38.72296	0.36	0	0.000141	2.13	7.97	40.6147	1571.977	3158
2338.42	2366.009	21.8556	57.893	19.6125	38.72296	0.5	0.01	0.000111	2.13	7.97	40.6152	1571.989	3159
2339.14	2366.737	21.8561	57.8932	19.6125	38.72296	0.36	0.01	0.000118	2.13	7.971	40.6147	1572.001	3160
2339.79	2367.399	21.857	57.8946	19.6125	38.72296	0.27	0.02	0.000111	2.13	7.971	40.6147	1572.015	3161
2340.5	2368.13	21.8569	57.8947	19.6125	38.72295	0.57	0.01	0.000113	2.13	7.971	40.6147	1572.027	3162
2341.23	2368.868	21.8568	57.8943	19.6125	38.72295	0.36	0.02	0.000113	2.13	7.971	40.6141	1572.038	3163
2341.83	2369.482	21.8568	57.8952	19.6125	38.72295	0.63	0.02	0.000125	2.13	7.971	40.6147	1572.049	3164
2342.49	2370.145	21.8572	57.8961	19.61251	38.72295	0.36	0.01	0.000113	2.13	7.971	40.6148	1572.061	3165
2343.27	2370.943	21.8575	57.897	19.61251	38.72295	0.36	0.04	0.000107	2.13	7.971	40.615	1572.075	3166
2343.99	2371.679	21.8575	57.8978	19.61251	38.72295	0.37	0.01	0.000112	2.13	7.971	40.6154	1572.088	3167
2344.66	2372.363	21.8576	57.8985	19.61251	38.72294	0.27	0.01	0.000116	2.13	7.97	40.6156	1572.099	3168
2345.31	2373.014	21.8577	57.8981	19.61251	38.72294	0.63	0.01	0.000111	2.13	7.971	40.615	1572.11	3169
2345.99	2373.713	21.8577	57.8978	19.61252	38.72294	0.5	0.02	0.000119	2.13	7.97	40.6145	1572.121	3170
2346.75	2374.489	21.8583	57.8994	19.61252	38.72294	0.63	0	0.000127	2.13	7.97	40.615	1572.136	3171
2347.4	2375.146	21.8586	57.8996	19.61252	38.72294	0.54	0.01	0.000114	2.13	7.971	40.6146	1572.147	3172
2348.06	2375.82	21.8582	57.898	19.61252	38.72293	0.63	0.01	0.000114	2.13	7.97	40.6135	1572.156	3173
2348.8	2376.568	21.8583	57.9	19.61252	38.72293	0.63	0.02	0.000123	2.13	7.97	40.6148	1572.17	3174
2349.5	2377.282	21.8583	57.9	19.61253	38.72293	0.64	0.02	0.000115	2.13	7.969	40.6146	1572.182	3175
2350.13	2377.925	21.8588	57.9009	19.61253	38.72293	0.18	0.01	0.000114	2.13	7.97	40.6145	1572.194	3176
2350.84	2378.645	21.8593	57.9028	19.61253	38.72293	0.27	0	0.000116	2.13	7.969	40.6154	1572.208	3177
2351.56	2379.383	21.8593	57.9009	19.61253	38.72293	0.32	0.01	0.000117	2.13	7.971	40.6136	1572.218	3178
2352.2	2380.025	21.8592	57.9028	19.61253	38.72293	0.63	0.02	0.000106	2.13	7.97	40.6151	1572.23	3179
2352.9	2380.737	21.8597	57.903	19.61254	38.72293	0.63	0	0.000107	2.13	7.968	40.6145	1572.242	3180
